id,source_id,source_name,title,content,published_at
7641,reuters,Reuters,Disney  Sony strike deal to keep Spider-Man in Marvel universe,(Reuters) - Marvel Studios will continue to produce the Spider-Man Homecoming series  Sony Pictures Entertainment and Walt Disney Studios said on Friday  heading off fans’ fears that the popular superhero would disappear from the Marvel Cinematic Universe (MC… [+1073 chars],2019-09-27T15:55:34Z
7645,business-insider,Business Insider,These $600 bookshelf speakers have excellent sound quality for the price — they are a mainstay in my home theater setup,A great pair of speakers can transform your living room experience. Problem is  if you're an audiophile then most consumer-grade speakers simply won't live up to what you're looking for. That's where products like the Q-Acoustics 3020i speakers come in for th… [+7819 chars],2019-09-27T17:19:09Z
7649,the-wall-street-journal,The Wall Street Journal,DirecTV Rethinks NFL Sunday Ticket Deal Amid Cord-Cutting,The National Football Leagues Sunday Ticket package  which allows football fans to view almost any game  has long been a cornerstone of satellite broadcaster DirecTV  which holds exclusive rights to the offering.The companys chief operating officer    John St… [+3644 chars],2019-09-27T16:52:00Z
7653,the-irish-times,The Irish Times,Ireland under-21 meeting with Italy in Tallaght sells out,Irelands under-21 game against Italy next month has sold out with the FAI announcing on Friday morning that all seats at the roughly 8 000 seat venue have now been allocated.  The associations season ticket holders are entitled to attend under-21 internationa… [+1476 chars],2019-09-27T15:58:28Z
7657,business-insider,Business Insider,Latam Airlines spikes 33% after Delta investment (LTM  DAL),LATAM  <ul><li>Delta Airlines announced a plan to purchase a 20% stake in Latam Airlines for $1.9 billion on Thursday.</li><li>The company will also invest $350 million to  support the establishment of the strategic partnership   bringing the total deal size … [+2187 chars],2019-09-27T15:31:21Z
7661,business-insider,Business Insider,'Lawyer up': DOJ veterans have one piece of advice for Trump and Giuliani amid the Ukraine whistleblower scandal,Justice Department veterans have one piece of advice for President Donald Trump and those around him in the wake of an explosive whistleblower scandal this week: Lawyer up.  The House Intelligence Committee released on Thursday a whistleblower complaint that … [+10771 chars],2019-09-27T18:08:17Z
7665,the-new-york-times,The New York Times,Cobie Smulders Is a Pacifist. But for ‘Stumptown ’ She’s Willing to Kick Butt.,Im literally strapped into stunt gear  like pads and a backpack  in a really weird seated position on my couch. We are doing a pretty intense fight thats taking place in a kitchen. Its always a fascinating thing when youre on a series and every week you have … [+2021 chars],2019-09-27T14:00:06Z
7669,the-wall-street-journal,The Wall Street Journal,Aborted IPO Leaves Endeavor Casting For Next Move - The Wall Street Journal,LOS ANGELESWhen   Ari Emanuel  left an established talent agency and founded Endeavor Group Holdings Inc. with three others in 1995  it was a good time to be a Hollywood agent.Movie stars like Jim Carrey and Julia Roberts were signing record film deals  telev… [+5882 chars],2019-09-27T15:03:00Z
7673,al-jazeera-english,Al Jazeera English,Thousands in New Zealand kickstart new wave of climate protests,Ten of thousands of people took to the streets of New Zealand on Friday to kick off a second wave of worldwide protests demanding immediate action on climate change.  Scores of rallies were held in towns and cities across the country with children in school u… [+2704 chars],2019-09-27T04:30:08Z
7677,cnn,CNN,First on CNN: White House says lawyers directed moving Ukraine transcript to highly secure system,,2019-09-27T14:50:30Z
7681,reuters,Reuters,U.S. eyeing possibility of delisting Chinese firms from U.S. exchanges: source,WASHINGTON (Reuters) - The U.S. government is considering the possibility of delisting Chinese companies from U.S. exchanges  a source briefed on the matter said  in what would be an escalation of trade tensions between the U.S. and China.   The move would be… [+205 chars],2019-09-27T16:38:27Z
7685,cnn,CNN,Look and feel good: How tech could save the fashion industry,,2019-09-27T12:29:37Z
7689,the-irish-times,The Irish Times,Trump denies offering to remove sanctions on Iran for talks,US president Donald Trump has denied he offered to remove all sanctions on Iran in exchange for talks  contradicting comments made by the Iranian president earlier on Friday.  Hassan Rouhani said the US had made the approach to facilitate a meeting but Tehran… [+1682 chars],2019-09-27T15:32:27Z
7693,al-jazeera-english,Al Jazeera English,N Korea pins hopes on Trump  but casts doubt on future talks,North Korea on Friday praised US President Donald Trump as  different from his predecessors  as well as  wise  and  bold   even as it cast doubt on prospects for a future summit.  Kim Kye Gwan  an adviser to North Korea's foreign ministry  described the idea … [+1745 chars],2019-09-27T02:06:11Z
7697,bbc-news,BBC News,2019/09/27 14:00 GMT,The latest five minute news bulletin from BBC World Service.,2019-09-27T14:06:00Z
7701,abc-news,ABC News,Feds crack Medicare gene test fraud that peddled cheek swabs,Federal agents took down an alleged Medicare fraud scheme Friday that exploited seniors' curiosity about genetic medicine by enticing them to get their cheeks swabbed for unneeded DNA tests. Medicare was billed about $2 billion.  Dubbed  Operation Double Heli… [+4646 chars],2019-09-27T15:04:57Z
7705,reuters,Reuters,Brazil ships corn to the U.S. for the first time in 2019 - data,SAO PAULO  Sept 27 (Reuters) - Brazil this week shipped about 60 000 tonnes of corn to the United States  according to Refinitiv data  an unusual export destination given the fact that the country is the largest producer and exporter of the cereal.   The ship… [+160 chars],2019-09-27T17:54:04Z
7709,bbc-news,BBC News,Jay Sewell death: Daniel Grogan guilty of murdering love rival,Image copyrightMet PoliceImage caption   Jay Sewell was stabbed three times in the attack  the court heard  Several members of a family have been convicted of killing a teenager who was stabbed in a car in south east London.  Daniel Grogan  21  harboured  int… [+1708 chars],2019-09-27T17:11:48Z
7713,abc-news,ABC News,Mylan agrees to pay $30M in SEC EpiPen settlement,Mylan has agreed to pay $30 million in a settlement tied to its failure to tell investors about a Justice Department investigation into whether the company overcharged Medicaid for the EpiPen.  The Securities and Exchange Commission said Friday that Mylan NV … [+422 chars],2019-09-27T15:01:26Z
7717,cbs-news,CBS News,Uber CEO says scathing report about passenger safety  based on hearsay ,,2019-09-27T11:36:38Z
7721,cnn,CNN,Manchester United faces long road back as record revenues overshadowed by failure on the field,(CNN)If success in soccer was measured solely by results in the boardroom rather than on the field of play  then Manchester United would be the team to beat.  On Tuesday  the club announced record revenues of £627.1 million ($772 million) for the year ending … [+9862 chars],2019-09-27T13:37:41Z
7725,cbs-news,CBS News,Iran accused of new breach of nuclear deal; releases tanker,The International Atomic Energy Agency (IAEA) reported Thursday that Iran is further enriching uranium with advanced centrifuges  the latest and most serious violation to date of the 2015 nuclear deal. Though President Trump pulled the U.S. out of the nuclear… [+4155 chars],2019-09-27T16:01:05Z
7729,the-irish-times,The Irish Times,The Irish Times view on Dublin and San Francisco: cities by the bay,Dublin is not San Francisco in terms of wealth  climate or its tech industries. But that other city by the bay shows what can happen if a social housing shortage is aggravated by an influx of highly paid workers.   The average asking price for a home in San F… [+1806 chars],2019-09-27T18:00:00Z
7733,reuters,Reuters,Cyclical shares key to determining endurance of U.S. stock rally,NEW YORK (Reuters) - Improved economic sentiment in recent weeks has lifted shares of U.S. financial  energy  industrial and materials companies  but analysts are sharply divided on whether that optimism is warranted.   The performance of these cyclical secto… [+4828 chars],2019-09-27T16:34:44Z
7737,cbs-news,CBS News,Landmark Theatres bans costumes at  Joker  screenings,Landmark Theatres said it's banning costumes  masks and face paint at screenings of  Joker.  The decision comes amid concerns from family members of victims in the mass shooting during a  Batman  movie in Colorado in 2012.   Joker   which will be released on … [+1246 chars],2019-09-27T12:52:00Z
7741,reuters,Reuters,No medals but Dabo wins admiration for sportsmanship,DOHA (Reuters) - Guinea-Bissau’s Braima Dabo will not win any medals at the world championships but he won the admiration of the crowd on Friday by helping exhausted Aruban Johnathan Busby across the 5 000 meters finish line in an astonishing display of sport… [+1756 chars],2019-09-27T18:46:04Z
7745,business-insider,Business Insider,DOJ vets: Ukraine whistleblower puts Trump  Giuliani in legal jeopardy,Justice Department veterans have one piece of advice for President Donald Trump and those around him in the wake of an explosive whistleblower scandal this week: Lawyer up.  The House Intelligence Committee released on Thursday a whistleblower complaint that … [+10771 chars],2019-09-27T18:08:17Z
7749,abc-news,ABC News,Quebec officials confirm first illness related to vaping,Canadian health officials are confirming another case of severe pulmonary illness linked to vaping.  Details about the age and condition of victim in Quebec were not included in Friday's release announcing the case.  Canada's chief public health officer said … [+542 chars],2019-09-27T18:02:56Z
7753,abc-news,ABC News,Wally Lamb barred from prison to resume writing program,Author Wally Lamb says he was barred from entering a Connecticut women's prison to resume a writing program that had been reinstated after an investigation that cleared him of wrongdoing.  The  She's Come Undone  author wrote Thursday on Facebook that an offi… [+591 chars],2019-09-27T19:00:18Z
