Name,ID,Published_from,Published_to,Avg_content_length
Michigan Warns Residents About Mosquito-Borne Illness After a Death,the-new-york-times,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,273.0
A Creative Force in Understanding Genes,the-new-york-times,2019-09-05T00:00:00Z,2019-09-05T00:00:00Z,274.0
US employers added a modest 130 000 jobs in August  boosted by Census hiring,abc-news,2019-09-06T00:00:00Z,2019-09-06T00:00:00Z,77.0
Roku's even smaller Express and 4K-HDR Ultra complete its lineup for 2019,cnn,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,274.0
Trump-Ukraine call was 'abuse of power' say former NatSec officials,business-insider,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,274.0
Oklahoma Man Hurls Cupcake From Car and Hits Driver in the Face  Gets Charged With Assault,newsweek,2019-09-03T00:00:00Z,2019-09-03T00:00:00Z,274.0
Kamala Harris  Confronting Critics  Releases a Criminal Justice Plan,the-new-york-times,2019-09-09T00:00:00Z,2019-09-09T00:00:00Z,274.0
Dahlan drops libel case against MEE over article on Turkey coup,al-jazeera-english,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,274.0
Cambodia's Orphan Business: The Dark Side of 'Voluntourism',al-jazeera-english,2019-09-15T00:00:00Z,2019-09-15T00:00:00Z,0.0
National Cheese Toast Day: Recipes and How to Get Free Cheese Toast Samples from Sizzler,newsweek,2019-09-15T00:00:00Z,2019-09-15T00:00:00Z,274.0
Fendi lets sun shine on post-Lagerfeld era  glancing back,abc-news,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,274.0
US  France  Britain may be complicit in Yemen war crimes: UN,al-jazeera-english,2019-09-03T00:00:00Z,2019-09-03T00:00:00Z,274.0
Adam Matthews: Charlton Athletic sign former Sunderland right-back,bbc-news,2019-09-05T00:00:00Z,2019-09-05T00:00:00Z,273.0
Call for more government action on racial discrimination,bbc-news,2019-10-02T00:00:00Z,2019-10-02T00:00:00Z,274.0
'Ring Fit Adventure' Releases on Nintendo Switch in October  Helps Players Exercise,newsweek,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,274.0
Preview: A new podcast from  48 Hours:  Erin Moriarty's  My Life of Crime ,cbs-news,2019-09-14T00:00:00Z,2019-09-14T00:00:00Z,0.0
Palace 'displeasure' at Cameron's Queen comments,bbc-news,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,273.0
Homeless charity says it helped record 15 500 people last year,the-irish-times,2019-09-05T00:00:00Z,2019-09-05T00:00:00Z,274.0
Congo: Confirmed Ebola deaths near 2 000  cases over 3 000,abc-news,2019-09-14T00:00:00Z,2019-09-14T00:00:00Z,273.0
TripAdvisor Ends Ticket Sales to Attractions That Breed or Buy Dolphins and Whales,the-new-york-times,2019-10-02T00:00:00Z,2019-10-02T00:00:00Z,273.0
Minnesota Oil Pipeline Fight Highlights Democratic Dilemmas,the-new-york-times,2019-09-09T00:00:00Z,2019-09-09T00:00:00Z,274.0
Nearly all British Airways flights canceled due to strike,cnn,2019-09-09T00:00:00Z,2019-09-09T00:00:00Z,89.0
Brown pleads for release from Raiders in Instagram post,reuters,2019-09-07T00:00:00Z,2019-09-07T00:00:00Z,274.0
'Jeopardy' fans can play this game while they drive. Experts aren't sure that's safe,cnn,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,274.0
Taiwan bridge collapses on fishing vessels,bbc-news,2019-10-01T00:00:00Z,2019-10-01T00:00:00Z,0.0
Hurricane Dorian set to make landfall again,al-jazeera-english,2019-09-05T00:00:00Z,2019-09-05T00:00:00Z,274.0
Travelers flying through San Francisco are facing hundreds of delays and cancellations because of runway construction,business-insider,2019-09-10T00:00:00Z,2019-09-10T00:00:00Z,274.0
'The Masked Singer' Panda was revealed to be...,cnn,2019-10-03T00:00:00Z,2019-10-03T00:00:00Z,0.0
Dierks Bentley: Ticketed for fishing in Colorado without a license,cbs-news,2019-09-03T00:00:00Z,2019-09-03T00:00:00Z,0.0
Russia plays down story of 'extracted US spy',bbc-news,2019-09-10T00:00:00Z,2019-09-10T00:00:00Z,274.0
Joseph Wilson  Who Challenged Iraq War Narrative  Dies at 69,the-new-york-times,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,274.0
Italy's new government allows rescue ship to dock at Lampedusa,al-jazeera-english,2019-09-14T00:00:00Z,2019-09-14T00:00:00Z,274.0
Boris Johnson's Brexit options are so bad that he might have to call a no-confidence vote in himself,cnn,2019-09-07T00:00:00Z,2019-09-07T00:00:00Z,274.0
All eyes on parliament as UK faces pivotal day on Brexit,al-jazeera-english,2019-09-03T00:00:00Z,2019-09-03T00:00:00Z,274.0
The Royals Report: Duke & Duchess of Sussex sue tabloid,cbs-news,2019-10-02T00:00:00Z,2019-10-02T00:00:00Z,0.0
Forwards or backwards  it's all the same. Welcome to Palindrome Week,cnn,2019-09-10T00:00:00Z,2019-09-10T00:00:00Z,273.0
The latest on the Trump impeachment inquiry,cnn,2019-10-01T00:00:00Z,2019-10-01T00:00:00Z,273.0
Drones hit two Saudi Aramco oil facilities  cause fires,al-jazeera-english,2019-09-14T00:00:00Z,2019-09-14T00:00:00Z,274.0
I wanted to pay my $81 000 in student loan debt as quickly and as cheaply as possible  so I chose the 'debt avalanche' strategy to do it,business-insider,2019-09-07T00:00:00Z,2019-09-07T00:00:00Z,274.0
Trump Says Son of Osama bin Laden Killed in U.S. Operation,the-wall-street-journal,2019-09-14T00:00:00Z,2019-09-14T00:00:00Z,274.0
Gantz party says no to Netanyahu-led unity government,al-jazeera-english,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,274.0
Credit Suisse Executive Steps Down Amid Spying Scandal,the-new-york-times,2019-10-01T00:00:00Z,2019-10-01T00:00:00Z,273.0
Bed Bath and Beyond is closing 20 more stores,cnn,2019-10-03T00:00:00Z,2019-10-03T00:00:00Z,0.0
Barclays pays $6.3 million to settle U.S. SEC's Asia-Pacific hiring probe,reuters,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,274.0
Pompeo Objects to Deposition Dates for State Department Officials,the-wall-street-journal,2019-10-01T00:00:00Z,2019-10-01T00:00:00Z,274.0
Brad Parscale: Trumps 'a dynasty that will last for decades',bbc-news,2019-09-09T00:00:00Z,2019-09-09T00:00:00Z,273.0
Study finds the universe might be 2 billion years younger,abc-news,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,274.0
Thomas Barr cool and clear over first hurdle in Doha,the-irish-times,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,273.0
Explainer: How Ireland are World Rugby’s number one team,the-irish-times,2019-09-09T00:00:00Z,2019-09-09T00:00:00Z,274.0
US Treasury is seriously considering a 50-year bond,cnn,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,272.0
U.S. cases of vaping-related illness rise to 530 as outbreak widens,reuters,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,274.0
US defence chief: Iran 'inching' towards talks,al-jazeera-english,2019-09-06T00:00:00Z,2019-09-06T00:00:00Z,274.0
Bernie Sanders off campaign trail 'until further notice' after being treated for artery blockage,cnn,2019-10-02T00:00:00Z,2019-10-02T00:00:00Z,273.0
Reactions to Trump firing of John Bolton  foreign policy hawk,reuters,2019-09-10T00:00:00Z,2019-09-10T00:00:00Z,274.0
Blenheim Palace gold toilet theft: 'Substantial reward' offered,bbc-news,2019-10-02T00:00:00Z,2019-10-02T00:00:00Z,274.0
Many states inflict 'serious cruelty' on rights activists: U.N.,reuters,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,274.0
Billionaire Slim's telco bullish on coveted Mexico TV license,reuters,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,275.0
Lawyer: Ukraine-Russia prisoner exchange underway,abc-news,2019-09-07T00:00:00Z,2019-09-07T00:00:00Z,273.0
2019/09/12 19:00 GMT,bbc-news,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,60.0
Amazon Echo Frames: ‘Alexa  where did I put my glasses?’,the-irish-times,2019-10-02T00:00:00Z,2019-10-02T00:00:00Z,273.0
House Judiciary Committee approves rules for impeachment hearings,cbs-news,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,0.0
Suspect identified in blaze that destroyed historic Minnesota synagogue,abc-news,2019-09-15T00:00:00Z,2019-09-15T00:00:00Z,274.0
What We Know About the Catastrophic California Boat Fire,the-new-york-times,2019-09-03T00:00:00Z,2019-09-03T00:00:00Z,274.0
West African leaders pledge $1bn to fight armed groups,al-jazeera-english,2019-09-15T00:00:00Z,2019-09-15T00:00:00Z,274.0
nsider,2019-10-02T00:00:00Z,2019-10-02T00:00:00Z,274.0
Canada Geese and a Golf Club Face Off in Vermont,the-new-york-times,2019-09-07T00:00:00Z,2019-09-07T00:00:00Z,273.0
Weather scientist dies in rough surf after forecast of risk,abc-news,2019-10-02T00:00:00Z,2019-10-02T00:00:00Z,273.0
These are the new details about Apple TV+,cnn,2019-09-10T00:00:00Z,2019-09-10T00:00:00Z,89.0
The vices that led Johnson to power are useless when you have to wield it,the-irish-times,2019-09-09T00:00:00Z,2019-09-09T00:00:00Z,274.0
Climate change protests hit Frankfurt as auto show opens,abc-news,2019-09-14T00:00:00Z,2019-09-14T00:00:00Z,273.0
Transcript: Condoleezza Rice on  Face the Nation   Sept. 8  2019,cbs-news,2019-09-15T00:00:00Z,2019-09-15T00:00:00Z,275.0
Shares of Latam soar; Delta details deal between airlines,abc-news,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,273.0
Bob Iger thinks Apple and Disney might have combined if Steve Jobs were still alive,cnn,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,0.0
28 Art Shows Worth Traveling For,the-new-york-times,2019-09-09T00:00:00Z,2019-09-09T00:00:00Z,274.0
Michael Bloomberg blames FDA for contributing to teen vaping epidemic,cbs-news,2019-09-10T00:00:00Z,2019-09-10T00:00:00Z,0.0
Nissan's Saikawa bows to pressure  to quit as CEO on September 16,reuters,2019-09-09T00:00:00Z,2019-09-09T00:00:00Z,274.0
Syrian president issues amnesty again  reduces sentences,abc-news,2019-09-15T00:00:00Z,2019-09-15T00:00:00Z,273.0
5 things to know for September 9: Afghanistan  Bahamas  Hong Kong  British Airways,cnn,2019-09-09T00:00:00Z,2019-09-09T00:00:00Z,0.0
She Wanted to Watch a Soccer Match in Iran. She Paid With Her Life.,the-new-york-times,2019-09-10T00:00:00Z,2019-09-10T00:00:00Z,274.0
PM's brother quits as Tory MP and minister,bbc-news,2019-09-05T00:00:00Z,2019-09-05T00:00:00Z,274.0
Budget 2020: Government should focus on enhancing existing supports to SMEs,the-irish-times,2019-09-09T00:00:00Z,2019-09-09T00:00:00Z,274.0
We found the 20 spookiest Halloween decoration ideas you need this year,cnn,2019-10-03T00:00:00Z,2019-10-03T00:00:00Z,274.0
Officials: Saudi Arabia pushes for settlement in south Yemen,abc-news,2019-09-05T00:00:00Z,2019-09-05T00:00:00Z,273.0
Analysis: 1 quote that explains the 2020 Democratic primary,cnn,2019-09-03T00:00:00Z,2019-09-03T00:00:00Z,172.0
#BahamaStrong Trends While South Florida Boaters  Volunteers Gear Up Efforts To Help After Hurricane Dorian,newsweek,2019-09-03T00:00:00Z,2019-09-03T00:00:00Z,274.0
Pompeo thinks U.S. to unveil Mideast peace plan in coming weeks,reuters,2019-09-06T00:00:00Z,2019-09-06T00:00:00Z,273.0
He put his son on a roof for safety after the hurricane hit. A storm surge swallowed the 5-year-old,cnn,2019-09-06T00:00:00Z,2019-09-06T00:00:00Z,0.0
The Latest: At least 22 people injured in deck collapse,abc-news,2019-09-15T00:00:00Z,2019-09-15T00:00:00Z,274.0
How to save money in college  even though you're busy learning,business-insider,2019-09-10T00:00:00Z,2019-09-10T00:00:00Z,274.0
Tunisians voting in unpredictable presidential contest,al-jazeera-english,2019-09-15T00:00:00Z,2019-09-15T00:00:00Z,274.0
'Half an Olive Branch' Fails to Pacify Hong Kong Protesters...,the-wall-street-journal,2019-09-05T00:00:00Z,2019-09-05T00:00:00Z,273.0
How to Make Your Smartphone Last Longer,the-new-york-times,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,274.0
Speed camera operators vote to go on strike,the-irish-times,2019-09-06T00:00:00Z,2019-09-06T00:00:00Z,274.0
Talk of the Middle-School Car Pool Line,the-new-york-times,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,274.0
Court orders federal agency to explain pipeline decision,abc-news,2019-09-10T00:00:00Z,2019-09-10T00:00:00Z,273.0
Pilot stuck on power line for two hours after plane crash in France,the-irish-times,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,275.0
Neil Harris steps down as Millwall boss,bbc-news,2019-10-03T00:00:00Z,2019-10-03T00:00:00Z,273.0
Terry Bradshaw says he 'can't stand' guys like AB,espn,2019-09-14T00:00:00Z,2019-09-14T00:00:00Z,274.0
CVS just decided against selling uBiome's poop-testing kits  dealing another blow to the bankrupt startup,business-insider,2019-09-05T00:00:00Z,2019-09-05T00:00:00Z,274.0
Schmidt 'really happy' with Ireland win despite criticism,bbc-news,2019-10-03T00:00:00Z,2019-10-03T00:00:00Z,274.0
Lincoln's revamped Exchequergate Arch 'looks too new',bbc-news,2019-09-15T00:00:00Z,2019-09-15T00:00:00Z,274.0
Tesla tumbles 7% after producing a disappointing number of vehicles last quarter (TSLA),business-insider,2019-10-03T00:00:00Z,2019-10-03T00:00:00Z,274.0
The US should amend the Constitution to put an end to gerrymandering and protect our democracy,business-insider,2019-09-15T00:00:00Z,2019-09-15T00:00:00Z,274.0
A Giant Bet Against Natural Gas Is Blowing Up,the-wall-street-journal,2019-09-10T00:00:00Z,2019-09-10T00:00:00Z,272.0
Russia's Transneft plans setting aside cash provision for dirty oil compensation - Ifax,reuters,2019-09-05T00:00:00Z,2019-09-05T00:00:00Z,273.0
Texas grand jury indicts man accused of killing 22 people at Texas Walmart: local media,reuters,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,274.0
Wearing 9/11-inspired cleats  Mets get emotional win,cbs-news,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,274.0
‘3 Musketeers’ or ‘3 Stooges’? Republicans Challenging Trump May Fall in Between,the-new-york-times,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,274.0
'Saved by the Bell' Reunion May Be Happening  But Will Screech Be Involved?,newsweek,2019-09-03T00:00:00Z,2019-09-03T00:00:00Z,274.0
UPDATE 1-U.S. sets preliminary duties of up to 222% on Chinese ceramic tile,reuters,2019-09-10T00:00:00Z,2019-09-10T00:00:00Z,274.0
CANADA STOCKS-TSX flat as miners  pot producers offset weak U.S. data,reuters,2019-10-03T00:00:00Z,2019-10-03T00:00:00Z,274.0
Hillary Clinton: Trump's actions fall under  high crimes and misdemeanors ,cbs-news,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,0.0
81% of banking executives see working with partners as the best path to digital transformation,business-insider,2019-10-02T00:00:00Z,2019-10-02T00:00:00Z,274.0
Fox News Host: Donald Trump 'Never Should Have Said Mexico Is Going to Pay for the Wall',newsweek,2019-09-05T00:00:00Z,2019-09-05T00:00:00Z,274.0
White House confirms Osama bin Laden's son killed in US operation,al-jazeera-english,2019-09-14T00:00:00Z,2019-09-14T00:00:00Z,274.0
Robert Mugabe died a 'very bitter' man  nephew says,bbc-news,2019-09-09T00:00:00Z,2019-09-09T00:00:00Z,274.0
A Bad Bet,cbs-news,2019-10-03T00:00:00Z,2019-10-03T00:00:00Z,0.0
House committees investigate Pence's stay at Trump resort in Ireland,cbs-news,2019-09-06T00:00:00Z,2019-09-06T00:00:00Z,274.0
Chick-fil-A's drive-thru service is among the slowest in a new survey — here's how 10 major chains rank,business-insider,2019-10-01T00:00:00Z,2019-10-01T00:00:00Z,273.0
Huawei's Mate 30 phones lack Google services,bbc-news,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,274.0
Trump fires hardline national security adviser Bolton,reuters,2019-09-10T00:00:00Z,2019-09-10T00:00:00Z,273.0
Strike on Iran would bring ‘all-out war’  warns minister,the-irish-times,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,274.0
Boris Johnson's claim there won't be new Northern Irish hard border checks is 'nonsense' say business leaders,business-insider,2019-10-03T00:00:00Z,2019-10-03T00:00:00Z,274.0
These are the 28 hottest tech startups to work at  according to LinkedIn,business-insider,2019-09-05T00:00:00Z,2019-09-05T00:00:00Z,273.0
‘Rambo: Last Blood’ Review: Death Country for Old Men,the-new-york-times,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,273.0
Acting DNI refuses to turn over whistleblower complaint  raising concerns of a coverup,cbs-news,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,0.0
Fox's Ed Henry returns after donating part of his liver to his sister,cnn,2019-09-07T00:00:00Z,2019-09-07T00:00:00Z,0.0
Here's everything Microsoft unveiled at its Surface event,cnn,2019-10-02T00:00:00Z,2019-10-02T00:00:00Z,274.0
Chinese 'deepfake' app Zao comes under fire over privacy concerns,abc-news,2019-09-03T00:00:00Z,2019-09-03T00:00:00Z,274.0
Health Board: Upcoming conferences  talks  campaigns and events,the-irish-times,2019-09-15T00:00:00Z,2019-09-15T00:00:00Z,275.0
U.S. judge says opioid litigation can proceed toward trial,reuters,2019-09-03T00:00:00Z,2019-09-03T00:00:00Z,274.0
The 2020 top tier is just two candidates now,cnn,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,172.0
Chaos and crisis in Kashmir hospitals after month-long lockdown,al-jazeera-english,2019-09-06T00:00:00Z,2019-09-06T00:00:00Z,274.0
Man dressed as Elmo accused of groping Times Square tourist,abc-news,2019-09-09T00:00:00Z,2019-09-09T00:00:00Z,273.0
U.S. envoy resumes talks with Taliban after group kills American troop,cbs-news,2019-09-06T00:00:00Z,2019-09-06T00:00:00Z,274.0
USA retains No.1 FIBA world ranking,reuters,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,273.0
U.S. Overtook OPEC's Saudi Arabia as World's Top Oil Exporter  Market Heading for 'Significant Surplus': IEA,newsweek,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,275.0
Anthony Joshua: Former heavyweight champion quizzed on Saudi Arabia's human rights,bbc-news,2019-09-07T00:00:00Z,2019-09-07T00:00:00Z,258.0
Trump says his DOJ should 'rescue' Brett Kavanaugh,cnn,2019-09-15T00:00:00Z,2019-09-15T00:00:00Z,274.0
Carr: Burfict's 'heart is broken' by suspension,espn,2019-10-02T00:00:00Z,2019-10-02T00:00:00Z,274.0
Apple exec: 'We're watching cryptocurrency',cnn,2019-09-05T00:00:00Z,2019-09-05T00:00:00Z,274.0
Spirit level: Teeling Whiskey aims for the one million mark,the-irish-times,2019-09-06T00:00:00Z,2019-09-06T00:00:00Z,274.0
10 years after Guinea stadium massacre  justice is elusive,abc-news,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,274.0
Trump: The U.S. should be  very careful  about who's allowed in from the Bahamas,cbs-news,2019-09-10T00:00:00Z,2019-09-10T00:00:00Z,0.0
One Argument for Radical Income Transparency,the-wall-street-journal,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,274.0
Europa League: Rennes v Celtic player rater,bbc-news,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,161.0
Datalex auditors refuse to give opinion as $50m loss recorded,the-irish-times,2019-09-06T00:00:00Z,2019-09-06T00:00:00Z,274.0
Turkish-US ground patrols of Syria safe zone to start Sunday,abc-news,2019-09-06T00:00:00Z,2019-09-06T00:00:00Z,273.0
The Irishman who became a Spanish captain and fought Cromwell’s army,the-irish-times,2019-10-01T00:00:00Z,2019-10-01T00:00:00Z,274.0
